"Country","iso3","Date","Year","private_credit_gdp","domestic_credit_financial_sector_gdp","broad_money_gdp","gdp_current_usd","gdp_growth_annual_pct","inflation_annual_pct","agriculture_value_added_gdp","industry_value_added_gdp","services_value_added_gdp","other_domestic_credit_gdp","private_credit_share_financial_credit","sector_value_added_hhi","dataset_scope","source","private_credit_index_2018","financial_credit_index_2018"
"Argentina","ARG","1960-12-31","1960","13.6112443648555","21.6715343239319","21.1392510247476","15865474315.4056",,,,,,"8.0602899590764","62.8070175438598",,"official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1961-12-31","1961","14.0881217748183","18.7641792149707","16.6059988579773","20132220374.9093","5.42784287621933",,,,,"4.6760574401524","75.0798722044731",,"official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1962-12-31","1962","12.0111143401459","17.2659768639598","14.3101166943145","18337691145.3688","-0.852021521903339",,,,,"5.2548625238139","69.5652173913041",,"official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1963-12-31","1963","11.5200601982166","17.9507787335224","16.0176179468354","18272123664.4715","-5.30819682539126",,,,,"6.4307185353058","64.1758241758243",,"official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1964-12-31","1964","10.6266940953325","17.442243973229","15.967859713929","25605249381.7597","10.1302976615431",,,,,"6.8155498778965","60.9250398724083",,"official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1965-12-31","1965","10.1066697396366","16.1872739156397","15.1288752365402","28344705966.6389","10.5694333376394",,"12.9041629886915","48.4144764220088","38.6813582857261","6.0806041760031","62.4358974358975","0.400672642848467","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1966-12-31","1966","11.0604753990949","17.6801283447187","15.9503697860632","28630474727.9023","-0.659726170629824",,"10.2787574725073","49.605814661101","40.1170927423721","6.6196529456238","62.5587958607711","0.417577083347021","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1967-12-31","1967","10.9435707274347","18.6515423471004","18.4266744554408","24256667553.2569","3.19199662339177",,"9.98038631665412","47.3834143823114","42.6362011624409","7.7079716196657","58.6738111185535","0.416264171911962","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1968-12-31","1968","13.8659232883292","21.1501261693377","20.4152214276336","26436857247.4982","4.82250077932424",,"9.72127698537181","47.0360652886282","43.2426585257493","7.2842028810085","65.5595298926928","0.417682218043697","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1969-12-31","1969","15.9785011847982","22.2309581701541","20.8780873604572","31256284543.6155","9.67952601078326",,"9.18580964838541","47.3861283042889","43.4271542070252","6.2524569853559","71.8749999999997","0.421574197708765","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1970-12-31","1970","17.5387441024278","24.9458431556622","22.9961680392878","31584210365.5447","3.04564331917115",,"9.6375609641048","42.278789634459","48.0836525009197","7.4070990532344","70.3072812291248","0.419241627212088","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1971-12-31","1971","18.0216983735412","24.0289311647216","18.0216983735412","33293199095.4881","5.65813108184925",,"10.8658823843399","45.9547284532329","43.1787867210794","6.0072327911804","75","0.409431208990514","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1972-12-31","1972","17.6345260412367","19.433967474016","22.6729620530187","34733000536.2862","1.62841651825939",,"10.984869871837","45.581648950747","43.4334758186795","1.7994414327793","90.7407407407405","0.408482090886214","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1973-12-31","1973","16.705575724589","27.4901879012225","23.2609282241113","52544000116.9037","2.81175403849035",,"11.9525224881086","43.3522399337902","44.6950283481664","10.7846121766335","60.7692307692306","0.401992506014905","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1974-12-31","1974","19.1738082781793","30.371312312636","26.0763792583239","72436777342.4554","5.5338043957736",,"10.2308377488651","43.5928026239928","46.176359627142","11.1975040344567","63.1313131313132","0.413725867007315","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1975-12-31","1975","16.4413498377265","28.7594771456156","22.1623210978758","52438647921.9226","-0.0284121037110907",,"6.5839104917193","50.141323678472","43.2747682872493","12.3181273078891","57.1684587813621","0.443020578790739","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1976-12-31","1976","13.5627672947772","20.3441509421658","19.0543200466971","51169499892.1722","-2.01825151683394",,"8.15217071197931","50.8936968299416","40.9540839979597","6.7813836473886","66.6666666666667","0.43338632604472","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1977-12-31","1977","18.3829098551528","26.4137652814314","22.4723059735341","56781000101.0848","6.93414775653342",,"8.0871421139688","47.8061321932459","44.1066558208208","8.0308554262786","69.5959461261503","0.429622523054597","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1978-12-31","1978","20.5571174145111","29.3715442265546","24.5409673809534","89049453088.3282","-4.50612480201359",,"7.5044274778029","46.0976480128857","46.3979525030898","8.8144268120435","69.9899101523084","0.433407958056849","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1979-12-31","1979","24.0562276278008","31.2808593286715","25.867690551581","69252328951.6441","10.2227634638681",,"7.79627735939132","44.0281237970279","48.1755980563708","7.2246317008707","76.9039858369596","0.432014587383997","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1980-12-31","1980","25.3957927510595","32.9601091605569","24.9557344126068","76961923741.0701","1.51878394990179",,"6.35350500487903","41.2196656668996","52.4268325075777","7.5643164094974","77.0500869015642","0.448800063031561","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1981-12-31","1981","33.5523067782622","48.4498895498259","23.4115575468308","78676842366.5529","-5.18978914135593",,"6.47552296063439","40.3382267072576","53.1862535979657","14.8975827715637","69.2515650500235","0.449788250328693","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1982-12-31","1982","33.9063722686192","45.9987644434275","21.2428783892003","84307486836.724","-0.735659159103619",,"9.59615604621897","41.1028486443199","49.3009953094612","12.0923921748083","73.7114848167707","0.421211851604477","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1983-12-31","1983","28.1182756416111","46.2096995159375","21.0259384418668","103979106777.911","4.34909327926756",,"8.65832496118367","41.5563065120102","49.7853685268061","18.0914238743264","60.8492934084396","0.428047612140349","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1984-12-31","1984","25.0009988367976","41.748912658676","21.9747762099833","116915052107.031","1.57073870182023",,"8.3459768371011","39.70818793304","51.9458352298589","16.7479138218784","59.8841915745129","0.43447653160187","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1985-12-31","1985","17.3641413760603","32.5730009425071","17.3033628652215","88150891728.1064","-5.18902435343904",,"7.63430725730443","39.2761545711593","53.0895381715363","15.2088595664468","53.3083869266723","0.441939802846354","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1986-12-31","1986","16.9072294948969","32.8696858004227","19.5847407377731","105872372613.857","6.15337706275693",,"7.80040264019792","37.3804348914774","54.8191624683246","15.9624563055258","51.4371497116029","0.446328376775376","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1987-12-31","1987","21.2973148810876","47.5856773657119","22.0526189016942","108810885301.253","2.70486882770558",,"8.09435846444628","37.8286752699048","54.0769662656489","26.2883624846243","44.7557249577653","0.442084559212299","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1988-12-31","1988","20.3358354792818","42.6744673245575","25.1476054816229","126890235049.092","-1.08993334133791",,"8.97786821775225","38.4866110820983","52.5355207001495","22.3386318452757","47.6534020322248","0.432180228555585","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1989-12-31","1989","39.7174950191489","80.0556763398612","20.1046563194961","76629728760.123","-7.15694965597953",,"9.61606509643166","42.3478130695861","48.0360922412516","40.3381813207123","49.612340854552","0.419327213752545","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1990-12-31","1990","15.6016948142115","32.4207077674654","11.4810946772859","141352654305.163","-2.46721377810472",,"8.12367620787488","36.0218813478135","55.8544476443929","16.8190129532539","48.1226225106289","0.448328937262657","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1991-12-31","1991","12.5872034907184","22.7990352906324","10.5567775609245","189719984268.485","9.13311056738961",,"6.71649176009431","32.7225282556322","60.5611985052019","10.211831799914","55.2093688625948","0.478353388139053","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1992-12-31","1992","15.4453354474077","22.4785777565544","13.6914371927742","228778917308.17","7.93729155643076",,"5.99078709147934","30.6839549022114","63.3252164422299","7.0332423091467","68.7113553832563","0.498747765587164","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1993-12-31","1993","18.2846049267413","25.9935337266753","19.2186233404674","236741715015.015","8.20697907221228",,"5.13682648211779","27.338739645861","61.056897614085","7.708928799934","70.3428980415122","0.450173841798842","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1994-12-31","1994","20.280577998757","26.5787635954009","20.7702889993785","257440000000","5.83620070368526",,"5.08266800031075","26.7545586932878","61.5907929226228","6.2981855966439","76.3036923292635","0.453506569771137","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1995-12-31","1995","19.9606075608912","27.8679507463713","20.1412713745498","258031750000","-2.84520961057079",,"5.351464616273","26.3012103355498","62.263779670525","7.9073431854801","71.6256740316303","0.459717009751374","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1996-12-31","1996","20.1870018252819","28.2203103254734","22.6904801492561","272149750000","5.52668982715234",,"5.61086611323361","26.5925606398683","61.3509955456509","8.0333085001915","71.5335926233946","0.450259075436818","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1997-12-31","1997","21.9334587634322","30.3761991265421","26.4701846280975","292859000000","8.1110467707457",,"5.22197210944516","27.1791508883114","60.8492831021072","8.4427403631099","72.2060672306668","0.446861048976181","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1998-12-31","1998","24.1532987732827","32.502843552354","28.650684859336","298948250000","3.85017885156228",,"5.25272256987622","26.7121357626278","61.5396856144834","8.3495447790713","74.311340588948","0.45282621969266","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","1999-12-31","1999","24.8933437498898","35.5044239797124","31.44367758524","283523000000","-3.38545704063269",,"4.45782610229152","26.1936304991129","63.4877305192171","10.6110802298226","70.1133576033063","0.473667041876306","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2000-12-31","2000","23.8947336198062","34.4516920194227","31.8486210586349","284203750000","-0.78899893905691",,"4.67991094417297","25.9908360111364","63.469313441501","10.5569583996165","69.3572135915274","0.472577887173867","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2001-12-31","2001","20.833574652466","37.2433637548649","27.1392515912455","268696750000","-4.40883968258557",,"4.56858960891786","25.2434339827333","65.0812573281962","16.4097891023989","55.9390252437782","0.489367302567422","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2002-12-31","2002","15.3318584042485","62.4210861219528","27.9270695501951","97724004251.8602","-10.8944848285903",,"10.2066467144411","30.5577370913046","54.7764456459146","47.0892277177043","24.5619859518216","0.403840993089454","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2003-12-31","2003","10.7627059172487","50.6278207919725","30.1040572265399","127586973492.177","8.83704079576924",,"10.328166939117","32.6450990996503","51.0316942508769","39.8651148747238","21.2584815006599","0.377660734566324","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2004-12-31","2004","9.68251819633223","41.8949109861802","28.3256464652642","164657930452.787","9.02957330068152",,"8.36248661319513","28.816922006834","47.8369882937827","32.212392789848","23.1114423408757","0.318872362532332","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2005-12-31","2005","10.6534929189359","34.940798126021","28.6633102803828","198737095012.282","8.85165992013437",,"7.9387542736316","28.6263140439084","48.4861459282405","24.2873052070851","30.4901246975296","0.32333960221322","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2006-12-31","2006","11.9102616607561","28.168600324333","28.0496119297007","232557260817.308","8.04715150043027",,"6.93557229395092","29.2032796652469","48.7491333682456","16.2583386635769","42.2820499549905","0.327741171040624","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2007-12-31","2007","13.0985413493544","25.8325151090984","27.8643164271472","287530508430.568","9.00765087504757",,"7.45235394455624","27.4152361334783","49.5083307772744","12.733973759744","50.7056370393489","0.325820756792133","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2008-12-31","2008","12.313946714342","21.961534168157","23.4936731580619","361558037110.419","4.05723310346406",,"7.31895459702249","26.2724599395946","50.2551922042782","9.647587453815","56.0705213946143","0.326939359115982","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2009-12-31","2009","12.4162075416805","25.6637910223591","25.3227384656624","332976484577.619","-5.91852507634947",,"5.27362346634198","25.2842047993735","53.3060010032753","13.2475834806786","48.3802550093363","0.35086318597626","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2010-12-31","2010","12.6901062454749","25.3323186486328","25.4406025952303","423627422092.49","10.1253981561002",,"7.13216744789716","25.2587762576722","51.4951802052167","12.6422124031579","50.0945311066494","0.334062717490773","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2011-12-31","2011","14.0087151168124","26.4659610716203","24.3871239938128","530158122010.442","6.00395169280579",,"6.99873377085717","25.2126976058843","51.8119007511102","12.4572459548079","52.9310652233751","0.336913545440399","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2012-12-31","2012","15.2128150156924","30.6012215884466","27.1756452732208","545982375701.128","-1.0264204544321",,"5.78174420692637","24.4290570649122","53.6581179163924","15.3884065727542","49.7130971445792","0.350940101348453","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2013-12-31","2013","15.7290920133564","33.1873915714789","27.1962424074471","552025140252.246","2.40532378079436",,"6.05291843703277","24.0058814423072","53.9190936666216","17.4582995581225","47.3947823813726","0.352018882725739","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2014-12-31","2014","13.8237692455151","34.4321395694616","25.8217018451822","526319673731.638","-2.51261532081394",,"6.7127035133689","24.2773944936602","52.9405434663365","20.6083703239465","40.1478659716389","0.343715341437026","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2015-12-31","2015","14.4142330417064","40.4276279370297","27.6908850429799","594749285413.212","2.73115982828944",,"5.15668590274786","23.153056135905","55.8149012843362","26.0133948953233","35.6544120376246","0.367795862331216","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2016-12-31","2016","13.6676334273514","37.9322482578709","28.3723031009504","557532320662.955","-2.08032784377811",,"6.2645658204639","22.0541072112108","56.1222358547004","24.2646148305195","36.0316987657471","0.367533378713312","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2017-12-31","2017","15.9584973420583","38.8683983871173","28.4952801666658","643628393281.364","2.81850297775918",,"5.23162237679509","21.782123219335","57.3499373815692","22.909901045059","41.0577693042985","0.379084608230558","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2018-12-31","2018",,,"30.4107564833182","524819892360.176","-2.61739646282038","34.2772237131003","4.53787889696835","23.7195923321304","56.3697502721818",,,"0.376076015103415","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2019-12-31","2019","14.4776292447323","37.8443440962429","26.1830389518599","447754683615.225","-2.00086100285785","53.5483043492339","5.31855599661392","23.1578477391434","55.4388171093669","23.3667148515106","38.2557277460375","0.36380353922843","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2020-12-31","2020","15.746489768328","45.7796388175673","34.5052631692152","385740508436.965","-9.9004848136464","42.0150947376509","6.35703367590492","22.4088763711802","54.8578674557962","30.0331490492393","34.3962734854201","0.355195523917313","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2021-12-31","2021","13.2644289814535","40.7222722878412","30.730954428888","486564085480.036","10.4418119882506","48.4093786255199","7.29128249619051","23.4994644263761","52.8340319497207","27.4578433063877","32.5729097033074","0.339682256082988","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2022-12-31","2022","12.8891009335255","41.4598299788055","32.1918357210048","633993756301.08","6.02074537534855","72.430757531824","6.5415694049027","24.1118636272911","53.5341356683759","28.57072904528","31.0881664013443","0.349007777962032","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2023-12-31","2023","15.3570823376105","78.9183308265335","35.8218519913698","649461687959.174","-1.85578803046339","133.488935594175","5.8467786039042","25.1722105252735","53.1990739500308","63.561248488923","19.4594616697686","0.349796647191261","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2024-12-31","2024","15.1176778381075","39.7103295666401","26.3339310387921","638365455340.04","-1.34293072157739","219.883929014578","5.80601710916249","23.9965975604249","53.6514046050424","24.5926517285326","38.0698876163636","0.348801974524284","official annual macro-financial equivalent","World Bank WDI",,
"Argentina","ARG","2025-12-31","2025","17.59829273545","42.0198976252505","26.2775901088466","683097891618.597","4.36733330217022",,"5.53265388071299","22.8739891871732","56.1530253074106","24.4216048898005","41.880855808832","0.370699189147338","official annual macro-financial equivalent","World Bank WDI",,
"Bolivia","BOL","1960-12-31","1960","1.67894619334673",,"9.70082607724939","377020202.020202",,"11.5331525756195",,,,,,,"official annual macro-financial equivalent","World Bank WDI","3.22154918012936",
"Bolivia","BOL","1961-12-31","1961","2.22495894909688",,"10.5316091954023","410101010.10101","2.08929594236771","7.56149307183899",,,,,,,"official annual macro-financial equivalent","World Bank WDI","4.26923430106867",
"Bolivia","BOL","1962-12-31","1962","2.51360991177023",,"10.9780364182467","448400673.400673","5.57891786210311","5.87933142225296",,,,,,,"official annual macro-financial equivalent","World Bank WDI","4.82309557180437",
"Bolivia","BOL","1963-12-31","1963","5.24232914923291",,"12.231520223152","482828282.828283","6.79762576905422","-0.706357214552389",,,,,,,"official annual macro-financial equivalent","World Bank WDI","10.0589412809085",
"Bolivia","BOL","1964-12-31","1964","6.50471917066378",,"13.1951106297385","544023569.023569","3.95659653084577","10.1818181818181",,,,,,,"official annual macro-financial equivalent","World Bank WDI","12.4812056480812",
"Bolivia","BOL","1965-12-31","1965","6.36768802228412",,"13.857938718663","604377104.377104","4.91344195525969","2.86028602860271",,,,,,,"official annual macro-financial equivalent","World Bank WDI","12.2182713232862",
"Bolivia","BOL","1966-12-31","1966","6.86666666666667",,"15.7635220125786","669191919.191919","7.17058966306622","6.95187165775404",,,,,,,"official annual macro-financial equivalent","World Bank WDI","13.1757077492317",
"Bolivia","BOL","1967-12-31","1967","6.66889408620113",,"14.9515536251253","755808080.808081","6.31721951733543","11.1999999990001",,,,,,,"official annual macro-financial equivalent","World Bank WDI","12.7962232267523",
"Bolivia","BOL","1968-12-31","1968","7.53237833594976",,"14.8400706436421","857912457.912458","8.52944308831106","5.47062350162299",,,,,,,"official annual macro-financial equivalent","World Bank WDI","14.4530702346289",
"Bolivia","BOL","1969-12-31","1969","7.88391886997465",,"15.0950742484607","929629629.62963","4.47409732886858","2.20974847251324",,,,,,,"official annual macro-financial equivalent","World Bank WDI","15.1276035363261",
"Bolivia","BOL","1970-12-31","1970","8.78165866578381",,"15.8351266346631","1017003367.00337","5.23102930423347","3.95550921099769","19.508359543122","30.9965237543453","44.3138553219666",,,"0.33050783504136","official annual macro-financial equivalent","World Bank WDI","16.8501798253217",
"Bolivia","BOL","1971-12-31","1971","9.11339889366933",,"17.3532575291948","1095622895.6229","5.06333643861974","3.67461430575032","19.8448063921328","29.6942224953903","46.2354025814382",,,"0.341327564221464","official annual macro-financial equivalent","World Bank WDI","17.4867204502658",
"Bolivia","BOL","1972-12-31","1972","10.1315789473684",,"17.0113636363636","1257615644.97932","7.967485209709","6.5115440115437","19.2523923444976","33.3193779904306","43.8277511961723",,,"0.340170733556924","official annual macro-financial equivalent","World Bank WDI","19.4403965896303",
"Bolivia","BOL","1973-12-31","1973","10.9951725229503",,"14.9406457739791","1262968515.74213","5.73916152572539","31.4860287891618","20.1210826210826","35.1060462171573","41.5400443178221",,,"0.336286772877224","official annual macro-financial equivalent","World Bank WDI","21.0974533710839",
"Bolivia","BOL","1974-12-31","1974","10.5315756912388",,"12.9657830866606","2100249875.06247","2.93956780827851","62.8360756029239","21.2463712939609","36.3846190453529","40.0228430019512",,,"0.337707675819514","official annual macro-financial equivalent","World Bank WDI","20.2079072980595",
"Bolivia","BOL","1975-12-31","1975","11.6752566607091",,"13.9546531443535","2404697651.17441","7.31101773140004","7.97674602546866","20.8445903819776","31.3063718359034","44.767031048672",,,"0.341867293463304","official annual macro-financial equivalent","World Bank WDI","22.4023936396273",
"Bolivia","BOL","1976-12-31","1976","13.6658313059067",,"18.1142188157389","2731984007.996","4.6145674859863","4.49401164707216","20.6138986957397","31.9113907842025","45.7369162383156",,,"0.3535135188211","official annual macro-financial equivalent","World Bank WDI","26.2218931218828",
"Bolivia","BOL","1977-12-31","1977","15.8746380514393",,"19.8432975642991","3227436281.85907","4.97121565700287","8.10725552050415","20.177761261052","32.8579613198929","45.254796302318",,,"0.353478425997188","official annual macro-financial equivalent","World Bank WDI","30.4601346976598",
"Bolivia","BOL","1978-12-31","1978","17.3146990771522",,"19.2560038296854","3758220889.55522","2.05269456633248","10.3556722757191","18.4955187362038","33.0908752426797","46.7168426371639",,,"0.361955362363339","official annual macro-financial equivalent","World Bank WDI","33.2233128358907",
"Bolivia","BOL","1979-12-31","1979","17.8810553153752",,"18.4362044119277","4421336382.94397","0.133344047803448","19.7197167787999","18.0501053098326","32.5773195876289","48.0323689169715",,,"0.369419651698661","official annual macro-financial equivalent","World Bank WDI","34.3100328761985",
"Bolivia","BOL","1980-12-31","1980","17.0894938836409",,"20.7839365804115","4537479608.48287","-1.37177291052787","47.2416501018426","16.948741225429","28.9055267439039","44.7379537835141",,,"0.312427381420494","official annual macro-financial equivalent","World Bank WDI","32.791190824243",
"Bolivia","BOL","1981-12-31","1981","16.6650053301214",,"20.3636250363417","5891598694.9429","0.275616372775957","32.1336011133424","17.2792845177278","29.305284434661","44.5307416483227",,,"0.314036032099063","official annual macro-financial equivalent","World Bank WDI","31.9766854178255",
"Bolivia","BOL","1982-12-31","1982","27.0854711585408",,"27.1189788658715","5594126368.90981","-3.93873792499589","123.535718565329","16.0862105042896","31.6864058031666","44.9220896979842",,,"0.3280788623945","official annual macro-financial equivalent","World Bank WDI","51.9713959565793",
"Bolivia","BOL","1983-12-31","1983","17.1390470124597",,"21.1071215317862","5422656823.38212","-4.04212140271022","275.586283560362","19.4581425898651","33.577484972732","42.4717965049162",,,"0.330992030849658","official annual macro-financial equivalent","World Bank WDI","32.8862729907542",
"Bolivia","BOL","1984-12-31","1984","14.295284644253",,"20.9511179003562","6169483225.35915","-0.200665696939325","1281.34994174486","21.5458321339619","31.55135290394","43.2022088868942",,,"0.332614160512067","official annual macro-financial equivalent","World Bank WDI","27.4296833977802",
"Bolivia","BOL","1985-12-31","1985","19.0410810620241",,"12.1420479980102","5377276554.93016","-1.67638978272157","11749.6396321438","19.0156279822215","32.2241219453478","43.4237237453411",,,"0.328560792661859","official annual macro-financial equivalent","World Bank WDI","36.5358814518437",
"Bolivia","BOL","1986-12-31","1986","12.8256195644743",,"10.7361999837863","3959382833.13461","-2.57388420056624","276.335967563202","16.9331807919147","32.4555415788556","44.2985060895341",,,"0.330245243267298","official annual macro-financial equivalent","World Bank WDI","24.609701225875",
"Bolivia","BOL","1987-12-31","1987","15.3989109006212",,"17.8266066226337","4347956337.93221","2.46348461969905","14.5786984489191","16.2961456362267","30.3519852755036","46.7285551656628",,,"0.337036524063189","official annual macro-financial equivalent","World Bank WDI","29.5473130606374",
"Bolivia","BOL","1988-12-31","1988","17.138494061679",,"18.8431814671335","4597612362.2748","2.90949796034215","16.0020910549391","15.735381118996","31.1542062289813","46.1210229324821",,,"0.334533554105649","official annual macro-financial equivalent","World Bank WDI","32.8852119930038",
"Bolivia","BOL","1989-12-31","1989","20.7115138346236",,"19.4778509589239","4715973437.43673","3.79013096203738","15.1734681125732","15.2631401377697","31.4609343401975","46.4244410364696",,,"0.337798256197206","official annual macro-financial equivalent","World Bank WDI","39.7410951450248",
"Bolivia","BOL","1990-12-31","1990","24.025560723537",,"24.4743037788536","4867582597.51312","4.63578742813344","17.1187746048239","15.3535992693103","31.8845531953929","46.1137828884103",,,"0.337883871527185","official annual macro-financial equivalent","World Bank WDI","46.1000630977782",
"Bolivia","BOL","1991-12-31","1991","28.6601674106482",,"29.7776593940152","5343262457.10226","5.26652663501228","21.4470698171141","15.5420957531421","30.6062399759257","46.6091940226012",,,"0.335071563330027","official annual macro-financial equivalent","World Bank WDI","54.9929111427314",
"Bolivia","BOL","1992-12-31","1992","36.3046144350101",,"34.8010262193987","5643868748.68126","1.64649821845634","12.060323601829","14.4042043052046","30.1608798507641","47.5194937259488",,,"0.337526205900879","official annual macro-financial equivalent","World Bank WDI","69.6610179239173",
"Bolivia","BOL","1993-12-31","1993","45.4982377364528",,"41.8787066387135","5734699488.84934","4.26929615211904","8.52787695688003","14.6479622916899","28.628442245929","48.9358470227934",,,"0.34288676285655","official annual macro-financial equivalent","World Bank WDI","87.3016723573643",
"Bolivia","BOL","1994-12-31","1994","49.9360590122096",,"46.0375691038907","5981222858.82727","4.66726507417057","7.87404421467434","15.2442867266742","28.1333525548835","48.3216076437381",,,"0.335885156905779","official annual macro-financial equivalent","World Bank WDI","95.8169300524168",
"Bolivia","BOL","1995-12-31","1995","48.2018453881021",,"42.4922259133467","6715161732.22658","4.67827659737812","10.1932067630745","14.8592991083324","29.1427574218391","46.7308234317658",,,"0.325386893874992","official annual macro-financial equivalent","World Bank WDI","92.4893341466921",
"Bolivia","BOL","1996-12-31","1996","52.7372304538668",,"51.0278982209993","7396949126.35685","4.36134197138718","12.4254866180049","14.1846793837749","27.9548862100277","47.5103918978719",,,"0.323991813052546","official annual macro-financial equivalent","World Bank WDI","101.191796499616",
"Bolivia","BOL","1997-12-31","1997","58.2754233787146",,"54.7179177861923","7925736821.45034","4.95420873383996","4.70844436028193","14.9182592343414","26.4351094914312","49.2203470032769",,,"0.334401203152996","official annual macro-financial equivalent","World Bank WDI","111.818438941848",
"Bolivia","BOL","1998-12-31","1998","64.0518430826259",,"55.1987792417582","8497494652.12546","5.02935475584462","7.67322895675083","12.6254313762121","26.1333943093732","51.7171694015191",,,"0.351702142647005","official annual macro-financial equivalent","World Bank WDI","122.902189114999",
"Bolivia","BOL","1999-12-31","1999","64.4499926981327",,"55.4037082624968","8285064434.56826","0.426885378297442","2.15951626835598","13.2579915795139","25.1438963960235","54.2201173752696",,,"0.374781099488444","official annual macro-financial equivalent","World Bank WDI","123.66615556758",
"Bolivia","BOL","2000-12-31","2000","58.7218026947676",,"52.1769138021437","8397855484.76908","2.50781081484664","4.60822998872598","12.9658118842238","25.7390221812353","52.1618196573823",,,"0.355146497063248","official annual macro-financial equivalent","World Bank WDI","112.674948176841",
"Bolivia","BOL","2001-12-31","2001","53.5566000288068",,"63.478429025317","8141516928.39489","1.68379914527159","1.58965377879568","13.2556536661742","25.4206764753126","52.653776599304",,,"0.359434333674948","official annual macro-financial equivalent","World Bank WDI","102.763996605153",
"Bolivia","BOL","2002-12-31","2002","51.001676850074",,"56.7448767192623","7905485146.44351","2.48556576601922","0.92825885161107","12.955118631021","25.4735692447779","52.2995520552759",,,"0.355198097399484","official annual macro-financial equivalent","World Bank WDI","97.8616294510677",
