"Country","iso3","Date","Year","TotalCreditProxy","PrivateSectorCreditProxy","OtherDomesticCreditProxy","PrivateCreditShareFinancialCredit","DatasetScope","Source"
"Nicaragua","NIC","1982-12-31","1982",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1983-12-31","1983",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1984-12-31","1984",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1985-12-31","1985",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1986-12-31","1986",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1987-12-31","1987",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1988-12-31","1988",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1989-12-31","1989",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1990-12-31","1990",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1991-12-31","1991",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1992-12-31","1992",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1993-12-31","1993",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1994-12-31","1994",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1995-12-31","1995",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1996-12-31","1996",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1997-12-31","1997",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1998-12-31","1998",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","1999-12-31","1999",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2000-12-31","2000",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2001-12-31","2001","72.2221545889953","13.7178365947142","58.5043179942811","18.9939453797525","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2002-12-31","2002","72.336753183535","15.1303966197719","57.2063565637631","20.9166100963677","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2003-12-31","2003","71.6414039612725","17.6800014490544","53.9614025122181","24.6784686947394","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2004-12-31","2004","64.9867828749586","19.6395041737258","45.3472787012328","30.2207669081177","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2005-12-31","2005","61.6357331665887","22.6195637092088","39.0161694573799","36.6987825845647","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2006-12-31","2006","58.329628595986","26.4617300643449","31.8678985316411","45.3658469996942","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2007-12-31","2007","59.4741913714553","32.9626730870453","26.51151828441","55.4234909747184","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2008-12-31","2008","54.8577694466284","31.3902939082916","23.4674755383368","57.2212363443459","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2009-12-31","2009","53.3784861102632","28.4639816565811","24.9145044536821","53.3248200366407","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2010-12-31","2010","50.257947203743","26.7902771944027","23.4676700093403","53.3055540167535","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2011-12-31","2011","46.3123234089633","26.2021452617968","20.1101781471665","56.5770476044085","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2012-12-31","2012","45.9734069115503","28.7256849089243","17.247722002626","62.4832633443733","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2013-12-31","2013","48.545225675217","31.8719462281179","16.6732794470991","65.6541313482635","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2014-12-31","2014","46.8946874745705","33.8611044766836","13.0335829978869","72.2066961103971","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2015-12-31","2015","47.8325293179323","36.851216246511","10.9813130714213","77.0421651792007","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2016-12-31","2016","49.2792666622292","38.5800324214676","10.6992342407616","78.2885684681623","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2017-12-31","2017","51.4630693795048","42.7141595154233","8.7489098640815","82.9996345543164","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2018-12-31","2018","49.5195197550424","39.8570584770867","9.6624612779557","80.4875707079696","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2019-12-31","2019","41.9314639204478","32.2173134465347","9.71415047391309","76.833266560064","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2020-12-31","2020","37.9664800602621","29.7928204469316","8.1736596133305","78.4713789628196","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2021-12-31","2021","34.6119574694087","28.0130773437883","6.5988801256204","80.9346809366308","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2022-12-31","2022","32.2933754738328","29.6997604197174","2.5936150541154","91.9685848380359","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2023-12-31","2023","28.0461941238828","30.0090036209487","0","106.9984878818","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2024-12-31","2024","29.1340215998236","32.3334560247707","0","110.981780918864","official annual equivalent; not regulator product-level split","World Bank WDI"
"Nicaragua","NIC","2025-12-31","2025",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1960-12-31","1960",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1961-12-31","1961",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1962-12-31","1962",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1963-12-31","1963",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1964-12-31","1964",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1965-12-31","1965",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1966-12-31","1966",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1967-12-31","1967",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1968-12-31","1968",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1969-12-31","1969",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1970-12-31","1970",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1971-12-31","1971",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1972-12-31","1972",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1973-12-31","1973",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1974-12-31","1974",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1975-12-31","1975",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1976-12-31","1976",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1977-12-31","1977",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1978-12-31","1978",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1979-12-31","1979",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1980-12-31","1980",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1981-12-31","1981",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1982-12-31","1982",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1983-12-31","1983",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1984-12-31","1984",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1985-12-31","1985",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1986-12-31","1986",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1987-12-31","1987",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1988-12-31","1988",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1989-12-31","1989",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1990-12-31","1990",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1991-12-31","1991",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1992-12-31","1992",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1993-12-31","1993",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1994-12-31","1994",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1995-12-31","1995",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1996-12-31","1996",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1997-12-31","1997",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1998-12-31","1998",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","1999-12-31","1999",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2000-12-31","2000",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2001-12-31","2001",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2002-12-31","2002",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2003-12-31","2003",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2004-12-31","2004",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2005-12-31","2005",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2006-12-31","2006",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2007-12-31","2007",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2008-12-31","2008",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2009-12-31","2009",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2010-12-31","2010","78.2807958101173","82.0699638901572","0","104.84048231859","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2011-12-31","2011","78.8044353219667","80.3174014231941","0","101.919899679562","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2012-12-31","2012","78.1509322878279","79.5923009811289","0","101.844339729682","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2013-12-31","2013","62.0991590144955","65.4374135780348","0","105.375684013305","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2014-12-31","2014","75.7345859883705","80.8728229135061","0","106.784531608748","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2015-12-31","2015","78.4284667674958","82.9324277346101","0","105.742762995057","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2016-12-31","2016","78.6081242376626","84.1908718597278","0","107.101998268253","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2017-12-31","2017","80.3966464644383","84.4380104348195","0","105.026781772756","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2018-12-31","2018","80.207727794957","83.9514799369508","0","104.667570376217","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2019-12-31","2019","77.0277167869506","83.3265567451258","0","108.177368122694","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2020-12-31","2020","89.8400849429586","100.153891550374","0","111.480183499341","official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2021-12-31","2021",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2022-12-31","2022",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2023-12-31","2023",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2024-12-31","2024",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Panama","PAN","2025-12-31","2025",,,,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1960-12-31","1960",,"8.15324277105782",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1961-12-31","1961",,"8.48719707816615",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1962-12-31","1962",,"8.62744235169864",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1963-12-31","1963",,"9.15612337716034",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1964-12-31","1964",,"10.2270076964938",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1965-12-31","1965",,"11.4112932083304",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1966-12-31","1966",,"13.4049947190896",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1967-12-31","1967",,"16.9336469223706",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1968-12-31","1968",,"18.8071875383294",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1969-12-31","1969",,"21.2513375087384",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1970-12-31","1970",,"22.8663525580278",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1971-12-31","1971",,"22.6748351963313",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1972-12-31","1972",,"21.8771091548932",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1973-12-31","1973",,"20.3454323684399",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1974-12-31","1974",,"17.7801293790721",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1975-12-31","1975",,"18.0750266489532",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1976-12-31","1976",,"18.8510246696159",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1977-12-31","1977",,"18.9494029103379",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1978-12-31","1978",,"19.4175332204798",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1979-12-31","1979",,"18.6338191092508",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1980-12-31","1980",,"18.9051295456046",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1981-12-31","1981",,"17.6206065001714",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1982-12-31","1982",,"18.5727911646586",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1983-12-31","1983",,"17.4162610509622",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1984-12-31","1984",,"15.4569488479944",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1985-12-31","1985",,"12.9054595296858",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1986-12-31","1986",,"12.8540020417518",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1987-12-31","1987",,"11.4637550062004",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1988-12-31","1988",,"13.5695285288836",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1989-12-31","1989",,"13.3072132115782",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1990-12-31","1990",,"14.3157588729945",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1991-12-31","1991",,"16.943490864555",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1992-12-31","1992",,"19.9674747380848",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1993-12-31","1993",,"23.1053892876801",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1994-12-31","1994",,"26.8791011636639",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1995-12-31","1995",,"23.9644446507837",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1996-12-31","1996",,"25.7856591710819",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1997-12-31","1997",,"32.7741011877268",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1998-12-31","1998",,"24.5219309952657",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","1999-12-31","1999",,"25.0551605442253",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2000-12-31","2000",,"23.7603984264133",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2001-12-31","2001",,"24.1686675413357",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2002-12-31","2002",,"20.8556279671977",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2003-12-31","2003",,"12.6861707511378",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2004-12-31","2004",,"12.2968111859529",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2005-12-31","2005",,"12.2808884618236",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2006-12-31","2006",,"11.6682860592129",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2007-12-31","2007",,"13.7176649664943",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2008-12-31","2008",,"18.759698013852",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2009-12-31","2009",,"21.5814306496874",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2010-12-31","2010",,"25.4241390581724",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2011-12-31","2011",,"28.9522503181962",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2012-12-31","2012",,"31.5463020861537",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2013-12-31","2013",,"34.3778942787922",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2014-12-31","2014",,"38.1381490369685",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2015-12-31","2015",,"43.3496464702998",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2016-12-31","2016",,"41.3557191308076",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2017-12-31","2017",,"41.075344119837",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2018-12-31","2018",,"44.5121924181179",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2019-12-31","2019",,"47.6522798387839",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2020-12-31","2020",,"50.6445339195394",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2021-12-31","2021",,"49.4295844129684",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2022-12-31","2022",,"51.0944019230025",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2023-12-31","2023",,"52.2060179155522",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2024-12-31","2024",,"57.0291394487225",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Paraguay","PRY","2025-12-31","2025",,"55.7026066319307",,,"official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1960-12-31","1960","17.6605245307143","9.82722735983295","7.83329717088135","55.6451612903225","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1961-12-31","1961","17.8868432613576","10.680633026566","7.2062102347916","59.7122302158271","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1962-12-31","1962","17.4830094084917","11.0120254066474","6.4709840018443","62.9870129870132","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1963-12-31","1963","17.926408169245","11.0874316422498","6.8389765269952","61.849710982659","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1964-12-31","1964","19.0124990679893","10.876519737093","8.1359793308963","57.2072072072073","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1965-12-31","1965","20.726230263122","11.1936086786896","9.5326215844324","54.0069686411151","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1966-12-31","1966","21.6058272162549","10.3146463264042","11.2911808898507","47.7401129943504","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1967-12-31","1967","22.36235448329","9.82022249385526","12.5421319894347","43.9140811455847","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1968-12-31","1968","21.0373205994701","8.91946355180961","12.1178570476605","42.3982869379016","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1969-12-31","1969","20.3630573062464","8.73277358785664","11.6302837183898","42.8853754940711","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1970-12-31","1970","19.5391923505868","8.58750980532908","10.9516825452577","43.9501779359431","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1971-12-31","1971","22.6616103365573","9.41376385370054","13.2478464828568","41.5405777166437","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1972-12-31","1972","25.7289663662798","10.3197056354368","15.409260730843","40.1092896174863","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1973-12-31","1973","28.8143406935852","10.5527234677159","18.2616172258693","36.6231647634582","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1974-12-31","1974","27.837771060845","9.19224456329309","18.6455264975519","33.0207635632954","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1975-12-31","1975","29.9184316645271","9.31933543780136","20.5990962267257","31.1491442542788","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1976-12-31","1976","32.9089703444482","8.49407207539135","24.4148982690568","25.8108108108108","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1977-12-31","1977","32.7541461312491","7.13359674027205","25.6205493909771","21.7792175429853","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1978-12-31","1978","31.4578380082911","6.08778798695608","25.370050021335","19.3522135416667","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1979-12-31","1979","20.2863553540046","6.13360311060857","14.152752243396","30.2351161831431","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1980-12-31","1980","23.5372893185221","8.95031624479363","14.5869730737285","38.0261130484146","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1981-12-31","1981","27.3329932705212","11.6347612717009","15.6982319988203","42.5667293609188","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1982-12-31","1982","28.4428021997354","11.5706334927974","16.872168706938","40.6803570602655","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1983-12-31","1983","36.9130553243318","13.4170722208641","23.4959831034677","36.3477693812575","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1984-12-31","1984","34.2995389182777","12.0536520691504","22.2458868491273","35.1423151718439","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1985-12-31","1985","23.4739295768497","9.8086105935753","13.6653189832744","41.7851240520406","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1986-12-31","1986","21.5507727351801","8.478288173376","13.0724845618041","39.3409938360855","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1987-12-31","1987","25.5192599006249","7.49064976713593","18.028610133489","29.3529271472035","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1988-12-31","1988","25.3879856433934","8.86295614679566","16.5250294965977","34.9100408015318","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1989-12-31","1989","19.0338144805679","8.28238804812434","10.7514264324436","43.5140736323769","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1990-12-31","1990","20.1174782944968","8.01727273669053","12.1002055578063","39.8522748195716","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1991-12-31","1991","11.5829668943736","6.97792993174603","4.60503696262757","60.2430275021812","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1992-12-31","1992","12.6916002032577","9.07959617883951","3.61200402441819","71.540200080593","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1993-12-31","1993","13.7730691475099","11.1164859235556","2.6565832239543","80.7117557059924","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1994-12-31","1994","10.5220178739894","13.2835593787724","0","126.24536032779","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1995-12-31","1995","12.3392897233563","15.8738764208443","0","128.644976953557","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1996-12-31","1996","13.3205020426825","21.025323363273","0","157.841823798399","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1997-12-31","1997","19.8175656047255","24.4097995545657","0","123.172543194433","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1998-12-31","1998","25.0810647903264","28.1910496598723","0","112.399732210514","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","1999-12-31","1999","28.5682831053992","28.9773282546112","0","101.431815652704","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","2000-12-31","2000","26.7688374015688","26.3416775572587","0.427159844310101","98.4042644889574","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","2001-12-31","2001","25.3068328468866","23.4478078840921","1.8590249627945","92.6540591861411","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","2002-12-31","2002","23.5048371092165","22.2020482940237","1.3027888151928","94.4573586741345","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","2003-12-31","2003","20.4593307649251","19.9857411626907","0.473589602234398","97.6852145963332","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","2004-12-31","2004","17.0284365405724","17.9102399219746","0","105.178416581588","official annual equivalent; not regulator product-level split","World Bank WDI"
"Peru","PER","2005-12-31","2005","17.5997088770489","19.066421608863","0","108.333732916041","official annual equivalent; not regulator product-level split","World Bank WDI"
